9.32,-0.014992,0.15076
9.34,-0.011947,0.15346
9.36,-0.0088541,0.15554
9.38,-0.0057256,0.157
9.4,-0.0025742,0.15783
9.42,0.00058741,0.15802
9.44,0.0037467,0.15759
9.46,0.006891,0.15653
9.48,0.010008,0.15484
9.5,0.013085,0.15253
9.52,0.016109,0.14961
9.54,0.019069,0.14609
9.56,0.021953,0.14199
9.58,0.024748,0.13732
9.6,0.027445,0.1321
9.62,0.030032,0.12635
9.64,0.032499,0.1201
9.66,0.034836,0.11336
9.68,0.037034,0.10618
9.7,0.039083,0.098566
9.72,0.040976,0.09056
9.74,0.042706,0.082192
9.76,0.044264,0.073495
9.78,0.045646,0.064504
9.8,0.046844,0.055255
9.82,0.047856,0.045785
9.84,0.048676,0.036131
9.86,0.049301,0.026334
9.88,0.049729,0.016431
9.9,0.049958,0.0064621
9.92,0.049988,-0.0035325
9.94,0.049817,-0.013513
9.96,0.049447,-0.023439
9.98,0.048879,-0.033272
10,0.048116,-0.042972
10.02,0.04716,-0.052499
10.04,0.046016,-0.061817
10.06,0.044688,-0.070887
10.08,0.043181,-0.079674
10.1,0.041501,-0.088142
10.12,0.039655,-0.096258
10.14,0.037651,-0.10399
10.16,0.035495,-0.1113
10.18,0.033198,-0.11817
10.2,0.030769,-0.12457
10.22,0.028216,-0.13047
10.24,0.02555,-0.13584
10.26,0.022782,-0.14068
10.28,0.019923,-0.14495
10.3,0.016984,-0.14864
10.32,0.013977,-0.15173
10.34,0.010915,-0.15422
10.36,0.0078083,-0.1561
10.38,0.0046708,-0.15734
10.4,0.0015145,-0.15796
10.42,-0.0016477,-0.15795
10.44,-0.0048034,-0.1573
10.46,-0.0079399,-0.15603
10.48,-0.011045,-0.15413
10.5,-0.014105,-0.15162
10.52,-0.017109,-0.14849
10.54,-0.020045,-0.14478
10.56,-0.0229,-0.14048
10.58,-0.025664,-0.13563
10.6,-0.028326,-0.13023
10.62,-0.030873,-0.12431
10.64,-0.033298,-0.11789
10.66,-0.035589,-0.111
10.68,-0.037738,-0.10367
10.7,-0.039736,-0.095923
10.72,-0.041575,-0.087792
10.74,-0.043248,-0.07931
10.76,-0.044747,-0.07051
10.78,-0.046068,-0.061429
10.8,-0.047205,-0.052102
10.82,-0.048152,-0.042566
10.84,-0.048907,-0.03286
10.86,-0.049467,-0.023023
10.88,-0.049828,-0.013093
10.9,-0.04999,-0.0031114
10.92,-0.049953,0.0068829
10.94,-0.049715,0.01685
10.96,-0.049279,0.026749
10.98,-0.048645,0.036541
11,-0.047817,0.046188
11.02,-0.046798,0.055649
11.04,-0.045591,0.064888
11.06,-0.044202,0.073867
11.08,-0.042636,0.082551
11.1,-0.0409,0.090905
11.12,-0.039,0.098895
11.14,-0.036944,0.10649
11.16,-0.034741,0.11366
11.18,-0.032398,0.12037
11.2,-0.029926,0.1266
11.22,-0.027334,0.13233
11.24,-0.024632,0.13753
11.26,-0.021833,0.14217
11.28,-0.018946,0.14625
11.3,-0.015983,0.14974
11.32,-0.012956,0.15264
11.34,-0.0098772,0.15492
11.36,-0.006759,0.15658
11.38,-0.0036138,0.15762
11.4,-0.00045415,0.15803
11.42,0.0027073,0.1578
11.44,0.005858,0.15695
11.46,0.0089852,0.15546
11.48,0.012076,0.15336
11.5,0.015119,0.15064
11.52,0.018102,0.14731
11.54,0.021012,0.1434
11.56,0.023838,0.13892
11.58,0.026569,0.13388
11.6,0.029193,0.1283
11.62,0.031701,0.12221
11.64,0.034082,0.11563
11.66,0.036326,0.10859
11.68,0.038425,0.10112
11.7,0.040371,0.093238
11.72,0.042155,0.084985
11.74,0.04377,0.076393
11.76,0.045211,0.067495
11.78,0.04647,0.058327
11.8,0.047544,0.048925
11.82,0.048427,0.039328
11.84,0.049117,0.029574
11.86,0.04961,0.019701
11.88,0.049905,0.0097498
11.9,0.05,-0.0002407
11.92,0.049895,-0.01023
11.94,0.049591,-0.020179
11.96,0.049088,-0.030047
11.98,0.048389,-0.039794
12,0.047496,-0.049383
12.02,0.046414,-0.058774
12.04,0.045145,-0.06793
12.06,0.043696,-0.076814
12.08,0.042073,-0.085391
12.1,0.040281,-0.093626
12.12,0.038328,-0.10149
12.14,0.036221,-0.10894
12.16,0.03397,-0.11596
12.18,0.031583,-0.12252
12.2,0.029069,-0.12858
12.22,0.02644,-0.13413
12.24,0.023704,-0.13915
12.26,0.020874,-0.1436
12.28,0.01796,-0.14749
12.3,0.014974,-0.15078
12.32,0.011929,-0.15347
12.34,0.0088353,-0.15555
12.36,0.0057067,-0.157
12.38,0.0025552,-0.15783
12.4,-0.00060645,-0.15802
12.42,-0.0037657,-0.15759
12.44,-0.0069099,-0.15652
12.46,-0.010026,-0.15482
12.48,-0.013103,-0.15251
12.5,-0.016127,-0.14959
12.52,-0.019086,-0.14607
12.54,-0.02197,-0.14196
12.56,-0.024765,-0.13729
12.58,-0.027461,-0.13207
12.6,-0.030048,-0.12632
12.62,-0.032514,-0.12006
12.64,-0.03485,-0.11332
12.66,-0.037047,-0.10613
12.68,-0.039095,-0.098519
12.7,-0.040987,-0.09051
12.72,-0.042716,-0.08214
12.74,-0.044273,-0.073441
12.76,-0.045653,-0.064449
12.78,-0.046851,-0.055198
12.8,-0.047861,-0.045727
12.82,-0.04868,-0.036073
12.84,-0.049304,-0.026274
12.86,-0.049731,-0.016371
12.88,-0.049959,-0.0064019
12.9,-0.049987,0.0035927
12.92,-0.049815,0.013573
12.94,-0.049444,0.023499
12.96,-0.048875,0.033331
12.98,-0.048111,0.043029
13,-0.047154,0.052556
13.02,-0.046009,0.061872
13.04,-0.044679,0.070941
13.06,-0.043171,0.079726
13.08,-0.04149,0.088192
13.1,-0.039643,0.096306
13.12,-0.037638,0.10403
13.14,-0.035482,0.11135
13.16,-0.033184,0.11821
13.18,-0.030754,0.12461
13.2,-0.0282,0.1305
13.22,-0.025533,0.13587
13.24,-0.022765,0.1407
13.26,-0.019905,0.14497
13.28,-0.016966,0.14866
13.3,-0.013959,0.15175
13.32,-0.010896,0.15424
13.34,-0.0077895,0.15611
13.36,-0.0046518,0.15735
13.38,-0.0014955,0.15796
13.4,0.0016668,0.15795
13.42,0.0048224,0.1573
13.44,0.0079587,0.15602
13.46,0.011063,0.15412
13.48,0.014123,0.1516
13.5,0.017127,0.14847
13.52,0.020062,0.14476
13.54,0.022917,0.14046
13.56,0.025681,0.1356
13.58,0.028341,0.1302
13.6,0.030888,0.12427
13.62,0.033312,0.11785
13.64,0.035603,0.11096
13.66,0.037751,0.10363
13.68,0.039748,0.095876
13.7,0.041586,0.087742
13.72,0.043257,0.079258
13.74,0.044756,0.070457
13.76,0.046076,0.061373
13.78,0.047211,0.052045
13.8,0.048157,0.042508
13.82,0.048911,0.032801
13.84,0.049469,0.022963
13.86,0.04983,0.013033
13.88,0.049991,0.0030512
13.9,0.049952,-0.006943
13.92,0.049713,-0.016909
13.94,0.049275,-0.026808
13.96,0.048641,-0.0366
13.98,0.047811,-0.046245
14,0.046791,-0.055705
14.02,0.045583,-0.064943
14.04,0.044193,-0.07392
14.06,0.042626,-0.082602
14.08,0.040889,-0.090954
14.1,0.038988,-0.098942
14.12,0.036931,-0.10653
14.14,0.034727,-0.1137
14.16,0.032383,-0.12041
14.18,0.02991,-0.12664
14.2,0.027318,-0.13236
14.22,0.024616,-0.13756
14.24,0.021816,-0.1422
14.26,0.018928,-0.14627
14.28,0.015965,-0.14976
14.3,0.012937,-0.15265
14.32,0.0098585,-0.15493
14.34,0.0067401,-0.15659
14.36,0.0035948,-0.15763
14.38,0.00043511,-0.15803
14.4,-0.0027263,-0.1578
14.42,-0.0058769,-0.15694
14.44,-0.0090039,-0.15545
14.46,-0.012095,-0.15334
14.48,-0.015138,-0.15062
14.5,-0.01812,-0.14729
14.52,-0.021029,-0.14338
14.54,-0.023855,-0.13889
14.56,-0.026585,-0.13385
14.58,-0.029209,-0.12827
14.6,-0.031715,-0.12217
14.62,-0.034096,-0.11559
14.64,-0.036339,-0.10855
14.66,-0.038437,-0.10107
14.68,-0.040382,-0.093189
14.7,-0.042165,-0.084935
14.72,-0.043779,-0.07634
14.74,-0.045219,-0.06744
14.76,-0.046477,-0.058271
14.78,-0.047549,-0.048868
14.8,-0.048432,-0.03927
14.82,-0.04912,-0.029515
14.84,-0.049612,-0.019642
14.86,-0.049906,-0.0096897
14.88,-0.05,0.00030088
14.9,-0.049894,0.01029
14.92,-0.049588,0.020238
14.94,-0.049084,0.030106
14.96,-0.048384,0.039853
